scene,split,step,psnr,ssim,lpips,ellipse_time,num_GS,mem_gb,train_runtime,eval_runtime,full_runtime,script_path,partition,gpu_num,log_out,log_err,trace,sample,project_dir,gpus,cpus,mem,time,force_overwrite,gpu_type,scenes,args,profile_output
,val,6999,20.53329086303711,0.5756203532218933,0.5572896003723145,0.08816894803728376,5633218,,37m8.347s,4m52.343s,57m6.347s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-False
,val,6999,20.391990661621094,0.573660671710968,0.5616649389266968,0.05477617241087414,5616040,,30m33.924s,4m36.045s,49m46.924s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-True
,val,29999,26.212299346923828,0.8367756009101868,0.19644393026828766,0.11655113697052003,9292874,,52m3.847s,4m37.157s,70m31.189s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode none --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-none_ep-False_efc-False
,val,29999,26.067262649536133,0.8337069153785706,0.19995450973510742,0.13935673918042865,9387383,,34m43.218s,5m35.965s,58m40.218s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode none --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-none_ep-False_efc-True
,val,29999,26.124095916748047,0.8353059887886047,0.19867801666259766,0.12913704940250942,9157369,,39m17.798s,4m23.030s,56m14.119s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-False_efc-False
,val,29999,25.9601993560791,0.8331319689750671,0.19933699071407318,0.1291787930897304,9470070,,32m34.571s,5m30.952s,54m47.571s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-False_efc-True
,val,29999,26.23871421813965,0.8357994556427002,0.1986030787229538,0.4867635181971959,9168941,,37m22.834s,5m44.486s,58m39.834s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-False
,val,29999,26.069673538208008,0.8341103792190552,0.19980065524578094,0.2852896837961106,9507231,,31m4.127s,5m5.984s,50m57.127s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-True
,val,29999,26.194936752319336,0.8371928334236145,0.1945730745792389,0.1628526381083897,9599173,,39m47.693s,4m33.178s,58m21.693s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-False
,val,29999,25.943479537963867,0.833999514579773,0.19763365387916565,0.15351809547061013,9756780,,33m48.412s,4m46.506s,53m35.412s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-True
,val,29999,26.174100875854492,0.8358085751533508,0.19826166331768036,0.14166039512270973,9184095,,40m12.124s,5m29.257s,59m14.962s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-False
,val,29999,25.917037963867188,0.831836998462677,0.2024400681257248,0.15112825688861664,9344287,,33m3.865s,4m55.850s,52m18.865s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-True
,val,29999,26.237035751342773,0.8364213109016418,0.19722497463226318,0.13695850258781797,9277862,,38m15.249s,4m33.831s,57m5.249s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-False
,val,29999,26.026512145996094,0.8339916467666626,0.199427530169487,0.4500413837886992,9471319,,32m6.731s,5m39.367s,52m47.731s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-True
,val,29999,26.1678409576416,0.8351030349731445,0.19886718690395355,0.13313458079383486,9113587,,39m3.677s,4m25.955s,56m6.991s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-False
,val,29999,26.118772506713867,0.834315299987793,0.19852836430072784,0.16306325367518834,9499409,,32m14.558s,5m24.279s,51m10.558s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-True
,val,29999,25.944873809814453,0.8315521478652954,0.20449994504451752,0.14942921683901833,9186266,,37m8.347s,4m52.343s,57m6.347s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-False
,val,29999,26.076684951782227,0.8335160613059998,0.20017944276332855,0.12498424053192139,9372866,,30m33.924s,4m36.045s,49m46.924s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-True
